,nombre_local,producto,precio
460,Coco House Barceloneta,Cocola Gluten Free,"4,00 €"
461,Coco House Barceloneta,Passioncoco,"6,90 €"
462,Coco House Barceloneta,Coconut Pancakes,"11,50 €"
463,Coco House Barceloneta,Bowl de Açaí,"10,50 €"
464,Coco House Barceloneta,Mango Bowl,"9,60 €"
465,Coco House Barceloneta,Bowl de Yogurt y Coco,"10,00 €"
466,Coco House Barceloneta,Porridge Bowl,"8,40 €"
467,Coco House Barceloneta,Clásica,"6,00 €"
468,Coco House Barceloneta,Mangococo,"6,90 €"
469,Coco House Barceloneta,Oreococo,"6,90 €"
470,Coco House Barceloneta,Passioncoco,"6,90 €"
471,Coco House Barceloneta,Fitcoco,"6,50 €"
472,Coco House Barceloneta,Cookie Chocolate Negro Gluten Free,"4,00 €"
473,Coco House Barceloneta,Cookie Chocolate Blanco & Canela,"4,00 €"
474,Coco House Barceloneta,Cookie de Pistacho,"4,20 €"
475,Coco House Barceloneta,Cookie Chocolate Blanco & Matcha,"4,00 €"
476,Coco House Barceloneta,Tarta de Calabaza,"5,00 €"
477,Coco House Barceloneta,Tarta de Pistacho,"5,20 €"
478,Coco House Barceloneta,Tarta de Zanahoria,"5,20 €"
479,Coco House Barceloneta,Banana Bread,"5,20 €"
480,Coco House Barceloneta,Cocola Gluten Free,"4,00 €"
481,Coco House Barceloneta,Café Americano,"2,50 €"
482,Coco House Barceloneta,Café Solo,"2,00 €"
483,Coco House Barceloneta,Café Cortado,"2,50 €"
484,Coco House Barceloneta,Café Cortado con Coco,"2,70 €"
485,Coco House Barceloneta,Café con Leche,"3,00 €"
486,Coco House Barceloneta,Café con Leche Vegetal,"3,50 €"
487,Coco House Barceloneta,Café con Coco,"3,50 €"
488,Coco House Barceloneta,Agua de Coco Fresca,"3,00 €"
489,Coco House Barceloneta,Matcha con Coco,"4,90 €"
490,Coco House Barceloneta,Chocolate Caliente con Coco,"4,50 €"
491,Coco House Barceloneta,Zumo de Naranja Natural,"3,50 €"
492,Juice Dudes,Sandwich de Pavo,"10,50 €"
493,Juice Dudes,Açaí Bowl,"15,90 €"
494,Juice Dudes,Keto Juice,"7,60 €"
495,Juice Dudes,Sandwich Dude’s Special,"10,90 €"
496,Juice Dudes,Sandwich de Atún Picante,"10,50 €"
497,Juice Dudes,Ensalada de Queso de Cabra,"11,90 €"
498,Juice Dudes,Sandwich Caprese,"9,90 €"
499,Juice Dudes,Sandwich Dude’s Special,"10,90 €"
500,Juice Dudes,Sandwich Cabra,"10,50 €"
501,Juice Dudes,Sandwich Avo,"9,90 €"
502,Juice Dudes,Sandwich de Pavo,"10,50 €"
503,Juice Dudes,Sandwich de Atún Picante,"10,50 €"
504,Juice Dudes,Pitaya Bowl,"15,90 €"
505,Juice Dudes,Porridge de Avena,"10,90 €"
506,Juice Dudes,Greek Yoghurt,"11,90 €"
507,Juice Dudes,Mango Bowl,"15,90 €"
508,Juice Dudes,Açaí Bowl,"15,90 €"
509,Juice Dudes,Sexy Sam,"7,60 €"
510,Juice Dudes,Apollo’s AMG,"7,60 €"
511,Juice Dudes,Sporty Jordi,"7,60 €"
512,Juice Dudes,Zak Zak’s Detox,"7,60 €"
513,Juice Dudes,Iron Ali,"7,60 €"
514,Juice Dudes,Keto Juice,"7,60 €"
515,Juice Dudes,Fresh Marley,"7,60 €"
516,Juice Dudes,Crazy Swayze,"7,60 €"
517,Juice Dudes,Early Josef,"7,60 €"
518,Juice Dudes,Ginger Shot,"5,00 €"
519,Juice Dudes,Pure Ginger Shot,"5,50 €"
520,Juice Dudes,Avatar,"6,50 €"
521,Juice Dudes,Red Hook,"8,50 €"
522,Juice Dudes,Green Uppercut,"8,50 €"
523,Juice Dudes,Highkick Vitamine,"8,50 €"
524,Juice Dudes,Jungle Fever,"8,50 €"
525,Juice Dudes,Julio Extra Deluxe,"8,50 €"
526,Juice Dudes,Hangover Billy,"8,50 €"
527,Juice Dudes,Açai,"8,95 €"
528,Juice Dudes,Pitaya,"8,95 €"
529,Juice Dudes,Power Mike,"8,90 €"
530,Juice Dudes,Jimmy Blue Eyes,"8,90 €"
531,Juice Dudes,Berry White,"8,50 €"
532,Juice Dudes,Milli Vanilli,"8,50 €"
533,Juice Dudes,Pumping Arni,"8,50 €"
534,Juice Dudes,Espresso,"2,50 €"
535,Juice Dudes,Espresso Doble,"2,30 €"
536,Juice Dudes,Cortado,"2,20 €"
537,Juice Dudes,Americano,"2,50 €"
538,Juice Dudes,Americano XL,"2,70 €"
539,Juice Dudes,Flat White,"3,70 €"
540,Juice Dudes,Cappuccino,"4,00 €"
541,Juice Dudes,Café con Leche,"3,40 €"
542,Juice Dudes,Latte,"4,00 €"
543,Juice Dudes,Matcha Latte,"5,00 €"
544,Juice Dudes,Chai Latte,"5,00 €"
545,Juice Dudes,Chocolate Caliente,"5,00 €"
546,Juice Dudes,Sweet Cúrcuma,"5,00 €"
547,Juice Dudes,Dirty Chai Latte,"7,00 €"
548,Juice Dudes,Infusión de la Casa,"3,50 €"
549,Juice Dudes,Sans & Sans,"3,50 €"
550,Juice Dudes,Infusión de Jengibre y Limón,"3,50 €"
551,Juice Dudes,Té Matcha,"4,50 €"
552,Juice Dudes,Té Chai,"3,50 €"
553,FitBar Eixample,Mix Superfood Açai Bowl,"8,72 € "
554,FitBar Eixample,Bowl XL (700ml),"10,00 € "
555,FitBar Eixample,Tapioca Margherita,"5,60 € "
556,FitBar Eixample,Maui,"10,00 € "
557,FitBar Eixample,Power Bowl Açai Bowl,"7,92 € "
558,FitBar Eixample,Protein Açai,"7,92 € "
559,FitBar Eixample,Super Antiox Açaí Bowl,"7,92 € "
560,FitBar Eixample,Tapioca Vegana,"5,60 € "
561,FitBar Eixample,Yogurt Açai,"7,92 € "
562,FitBar Eixample,Smoothie Fitbar,"7,12 € "
563,FitBar Eixample,XL Açai,"12,50 €"
564,FitBar Eixample,Bowl Clásico (500ml),"7,90 €"
565,FitBar Eixample,Smoothie Dragonfruit,"7,90 €"
566,FitBar Eixample,Smoothie Post Workout,"8,90 €"
567,FitBar Eixample,Smoothie Pre Workout,"8,90 €"
568,FitBar Eixample,Super Antiox Açaí Bowl,"7,92 € "
569,FitBar Eixample,Protein Açai,"7,92 € "
570,FitBar Eixample,Coco Pitaya,"9,90 €"
571,FitBar Eixample,Mix Superfood Açai Bowl,"8,72 € "
572,FitBar Eixample,Yogurt Açai,"7,92 € "
573,FitBar Eixample,Oatmeal Açai,"9,90 €"
574,FitBar Eixample,Super Energy Açai Bowl,"10,90 €"
575,FitBar Eixample,XL Açai,"12,50 €"
576,FitBar Eixample,Power Bowl Açai Bowl,"7,92 € "
577,FitBar Eixample,Tapioca Vegana,"5,60 € "
578,FitBar Eixample,Tapioca Dulce,"7,00 €"
579,FitBar Eixample,Tapioca Margherita,"5,60 € "
580,FitBar Eixample,Smoothie Antiox,"7,90 €"
581,FitBar Eixample,Smoothie Fitbar,"7,12 € "
582,FitBar Eixample,Smoothie Dragonfruit,"7,90 €"
583,FitBar Eixample,Smoothie Detox,"7,00 €"
584,FitBar Eixample,Smoothie Mango Mix,"7,00 €"
585,FitBar Eixample,Smoothie Strawberry,"7,00 €"
586,FitBar Eixample,Smoothie Pre Workout,"8,90 €"
587,FitBar Eixample,Smoothie Post Workout,"8,90 €"
588,FitBar Eixample,Bowl Mini (300ml),"5,70 €"
589,FitBar Eixample,Bowl Clásico (500ml),"7,90 €"
590,FitBar Eixample,Bowl XL (700ml),"10,00 € "
591,FitBar Eixample,Maui,"10,00 € "
592,Meu Gusto Açai,Açaí Grande,"13,77 €"
593,Meu Gusto Açai,Smoothie Green Power,"7,17 €"
594,Meu Gusto Açai,Zumo de Naranja Natural (350ml),"5,50 €"
595,Meu Gusto Açai,Bahia Bowl,"14,97 €"
596,Meu Gusto Açai,PANCAKE,"7,50 €"
597,Meu Gusto Açai,Amazonas Bowl,"14,97 €"
598,Meu Gusto Açai,Bahia Bowl,"14,97 €"
599,Meu Gusto Açai,Rio Bowl,"14,97 €"
600,Meu Gusto Açai,Copacabana Bowl,"14,97 €"
601,Meu Gusto Açai,Matcha Bowl,"14,97 €"
602,Meu Gusto Açai,Açaí Grande,"13,77 €"
603,Meu Gusto Açai,Açaí Mediano,"11,27 €"
604,Meu Gusto Açai,Açaí Pequeño,"9,77 €"
605,Meu Gusto Açai,PANCAKE,"7,50 €"
606,Meu Gusto Açai,Coxinha (1 Ud.),"4,50 €"
607,Meu Gusto Açai,Cookie Rellena Nutela,"3,75 €"
608,Meu Gusto Açai,Pan De Queso (1 Ud.),"2,95 €"
609,Meu Gusto Açai,Mambo (500ml),"8,22 €"
610,Meu Gusto Açai,Matcha y Naranja ( 500ml),"7,22 €"
611,Meu Gusto Açai,Mix Bom Dia (500ml),"7,02 €"
612,Meu Gusto Açai,Mix Silvestre ( 500ml),"7,00 €"
613,Meu Gusto Açai,Mix Boom Vitamina C ( 500ml),"6,62 €"
614,Meu Gusto Açai,Mix Praia. (500ml),"6,32 €"
615,Meu Gusto Açai,Zumo de Naranja Natural (350ml),"5,50 €"
616,Meu Gusto Açai,Zumo Natural de Mango,"4,82 €"
617,Meu Gusto Açai,Zumo Natural De Maracuyá (350 Ml.),"4,82 €"
618,Meu Gusto Açai,Zumo Natural Acerola (350ml),"4,82 €"
619,Meu Gusto Açai,Zumo Natural De Frutos Rojos (350 Ml.),"4,52 €"
620,Meu Gusto Açai,Zumo Natural De Guayaba (350 Ml.),"4,52 €"
621,Meu Gusto Açai,Smothie Pasionata,"8,57 €"
622,Meu Gusto Açai,Smoothie Piña Colada,"8,57 €"
623,Meu Gusto Açai,Smoothie Frésame,"8,52 €"
624,Meu Gusto Açai,Smoothie Açaí Power,"8,52 €"
625,Meu Gusto Açai,Smoothie Yellow,"7,17 €"
626,Meu Gusto Açai,Smoothie Green Power,"7,17 €"
627,Meu Gusto Açai,Fanta Naranja Lata 330ml,"2,50 €"
628,Meu Gusto Açai,Coca-Cola Sabor Original Lata 330ml,"2,50 €"
629,Meu Gusto Açai,Fanta Limón Lata 330ml,"2,50 €"
630,Meu Gusto Açai,Guaraná (330 Ml.),"3,50 €"
631,Meu Gusto Açai,Agua,"1,75 €"
632,Meu Gusto Açai,Carrot Cake,"4,90 €"
633,Meu Gusto Açai,Fresa Cake,"4,90 €"
634,Meu Gusto Açai,Banana Cake ( Vegano),"4,70 €"
635,Meu Gusto Açai,Empanada de Pollo Sin Gluten,"3,90 €"
636,Meu Gusto Açai,EMpanada de Ternera sin Gluten,"3,90 €"
637,Meu Gusto Açai,Cookie de Chocoñate Rellena con Dulce de Leche,"3,75 €"
638,Meu Gusto Açai,Açaí Pink Latte (350ml),"4,97 €"
639,Meu Gusto Açai,Matcha Latte (350ml),"4,97 €"
640,Meu Gusto Açai,Chai Latte (350ml),"4,52 €"
641,Meu Gusto Açai,Caramel Latte,"4,52 €"
642,Meu Gusto Açai,Mocca Latte ( 350ml),"4,52 €"
643,Meu Gusto Açai,Paçoca Frappé,"6,22 €"
644,Meu Gusto Açai,Matcha Frappé,"6,22 €"
645,Meu Gusto Açai,Mocca Frappé,"5,92 €"
646,Meu Gusto Açai,Chaí Frappé,"5,92 €"
647,La Chirigota,"Picaña con Arroz, Yuca, Frijoles, Farofa y Vinagreta","25,00 €"
648,La Chirigota,Picaña 300 gr con Farofa y Vinagreta,"20,40 €"
649,La Chirigota,Frijoles,"7,00 €"
650,La Chirigota,Coxinha (pollo) - 5 uni,"6,70 €"
651,La Chirigota,Coxinha (pollo) - 10 uni,"10,80 €"
652,La Chirigota,Pan Tomate,"4,70 €"
653,La Chirigota,Pincho Tortilla Española con Tomate,"5,90 €"
654,La Chirigota,Patatas Bravas,"6,60 €"
655,La Chirigota,Alitas de Pollo,"6,60 €"
656,La Chirigota,Platano macho o maduro con queso latino,"10,80 €"
657,La Chirigota,Fingers de pollo con salsa de mostaza,"13,00 €"
658,La Chirigota,Huevos rotos con jamón,"13,00 €"
659,La Chirigota,Sepia a la plancha con ajo y perejil,"17,10 €"
660,La Chirigota,Tostada de salmón con aguacate,"18,30 €"
661,La Chirigota,Gambones a la plancha - 6 uni,"21,90 €"
662,La Chirigota,Jamón Ibérico 100 gr,"24,60 €"
663,La Chirigota,Queso manchego,"17,10 €"
664,La Chirigota,Pastel Brasileño (Empanada),"4,80 €"
665,La Chirigota,Corazoncito de pollo marinado,"5,50 €"
666,La Chirigota,Coxinha (pollo) - 5 uni,"6,70 €"
667,La Chirigota,Maravilla (queso) - 5 uni,"6,70 €"
668,La Chirigota,Daditos de Tapioca - 5 uni,"7,90 €"
669,La Chirigota,Pan de queso - 5 uni,"8,10 €"
670,La Chirigota,Kibbe (carne y menta) - 5 uni,"8,10 €"
671,La Chirigota,Torresmos,"8,10 €"
672,La Chirigota,Yuca Frita,"10,30 €"
673,La Chirigota,Linguiça Calabresa,"17,00 €"
674,La Chirigota,Picaña 300 gr con Farofa y Vinagreta,"20,40 €"
675,La Chirigota,Costilla de vaca con Farofa y Vinagreta,"20,40 €"
676,La Chirigota,Costilla de cerdo con Farofa y Vinagreta,"20,40 €"
677,La Chirigota,Coxinha (pollo) - 10 uni,"10,80 €"
678,La Chirigota,Maravilla (queso) - 10 uni,"10,80 €"
679,La Chirigota,Daditos de Tapioca - 10 uni,"14,30 €"
680,La Chirigota,Pan de queso - 10 uni,"14,60 €"
681,La Chirigota,Kibbe (carne y menta) - 10 uni,"14,00 €"
682,La Chirigota,Chirigota (Picanha) + patatas,"16,75 €"
683,La Chirigota,Latina + patatas,"16,75 €"
684,La Chirigota,Pollo + patatas,"16,75 €"
685,La Chirigota,Vegetariana + patatas,"16,75 €"
686,La Chirigota,"Pechuga de Pollo con Arroz, Patatas y Ensalada","18,20 €"
687,La Chirigota,"Linguiça Calabresa con Arroz, Patatas y Ensalada","20,80 €"
688,La Chirigota,Stregonoff de Pollo con Arroz y Patatas,"23,50 €"
689,La Chirigota,"Picaña con Arroz, Yuca, Frijoles, Farofa y Vinagreta","25,00 €"
690,La Chirigota,Stregonoff de Carne con Arroz y Patatas,"26,20 €"
691,La Chirigota,"Entrecot de Ternera 250 gms, con Arroz, Patatas y Ensalada","26,30 €"
692,La Chirigota,"Parmigiana de Ternera con Arroz, Patatas y Ensalada","26,30 €"
693,La Chirigota,"Parmigiana de Pollo con Arroz, Patatas y Ensalada","26,30 €"
694,La Chirigota,Salmón a la Plancha con Verduritas,"22,30 €"
695,La Chirigota,Bobó: Puré de Yuca con Gambas y Leche de Coco,"23,50 €"
696,La Chirigota,Moqueca de Pescado con Gambas y Arroz,"23,50 €"
697,La Chirigota,Paella de Marisco,"22,30 €"
698,La Chirigota,Paella Mixta,"22,30 €"
699,La Chirigota,Arroz Negro,"22,30 €"
700,La Chirigota,Ensalada César,"16,30 €"
701,La Chirigota,Ensalada Burrata + Tomate y pesto,"19,00 €"
702,La Chirigota,Ensalada Salmón + Aguacate y mezcla de hojas,"19,70 €"
703,La Chirigota,Brigadeiro (4 unidades),"5,95 €"
704,La Chirigota,Beijinho (4 unidades),"5,95 €"
705,La Chirigota,Pudding Brasileño,"7,30 €"
706,La Chirigota,Açai con Muesli,"11,95 €"
707,La Chirigota,Piña con Canela y Azúcar Moreno,"7,00 €"
708,La Chirigota,Mousse de Maracuyá,"7,95 €"
709,La Chirigota,Patatas Fritas,"5,10 €"
710,La Chirigota,Arroz Blanco,"6,00 €"
711,La Chirigota,Frijoles,"7,00 €"
712,La Chirigota,Verduritas,"6,00 €"
713,La Chirigota,Coca Cola Zero,"3,00 €"
714,La Chirigota,Coca Cola,"3,00 €"
715,La Chirigota,Aquarius,"3,00 €"
716,La Chirigota,Nestea,"3,00 €"
717,La Chirigota,Fanta Limón,"3,00 €"
718,La Chirigota,Fanta Naranja,"3,00 €"
719,La Chirigota,Fanta Uva,"5,00 €"
720,La Chirigota,Guarana,"5,00 €"
721,La Chirigota,Rama Corta Crianza,"16,00 €"
722,La Chirigota,Vino Blanco Verdejo,"16,00 €"
723,La Chirigota,Vino Carania Crianza,"24,30 €"
724,La Chirigota,Luis Cañas Crianza,"32,40 €"
725,The Garden Brunch café,Chocoloco,"11,95 €"
726,The Garden Brunch café,El Valiente Americano,"16,95 €"
727,The Garden Brunch café,Granola Bowl,"8,50 €"
728,The Garden Brunch café,Zumo Wild Bunny,"5,95 €"
729,The Garden Brunch café,Zumo Vitality,"5,95 €"
730,The Garden Brunch café,Zumo Lima Fresh,"5,95 €"
731,The Garden Brunch café,Huevos Benedictinos,"11,95 €"
732,The Garden Brunch café,Huevos Turcos,"9,95 €"
733,The Garden Brunch café,Blue Immunity,"3,95 €"
734,The Garden Brunch café,Dirty Chai Latte,"3,95 €"
735,The Garden Brunch café,Lotus Pancake,"13,95 €"
736,The Garden Brunch café,Bowl de Hummus,"6,95 €"
737,The Garden Brunch café,Colorful Garden,"16,95 €"
738,The Garden Brunch café,Nachos con Guacamole,"8,95 €"
739,The Garden Brunch café,Patatas The Garden,"5,95 €"
740,The Garden Brunch café,Cesta de Pan,"5,00 €"
741,The Garden Brunch café,Huevos Benedictinos,"11,95 €"
742,The Garden Brunch café,Hamburguesa de Pollo,"12,95 €"
743,The Garden Brunch café,Gofre de Pollo,"12,95 €"
744,The Garden Brunch café,El Valiente Americano,"16,95 €"
745,The Garden Brunch café,El Famosa Desayuno Inglés,"13,50 €"
746,The Garden Brunch café,The Garden Waffle,"14,95 €"
747,The Garden Brunch café,Shakshuka,"9,95 €"
748,The Garden Brunch café,Chocoloco,"11,95 €"
749,The Garden Brunch café,Pink Pleasure,"11,95 €"
750,The Garden Brunch café,Fruittic Waffle,"9,95 €"
751,The Garden Brunch café,French Toast,"10,95 €"
752,The Garden Brunch café,Pistache Pancake,"13,95 €"
753,The Garden Brunch café,Lotus Pancake,"13,95 €"
754,The Garden Brunch café,Sweet Addict,"8,95 €"
755,The Garden Brunch café,Huevos Turcos,"9,95 €"
756,The Garden Brunch café,Tostada de Aguacate,"10,95 €"
757,The Garden Brunch café,Açaí Bowl,"9,95 €"
758,The Garden Brunch café,Granola Bowl,"8,50 €"
759,The Garden Brunch café,Hamburguesa Vegana,"14,95 €"
760,The Garden Brunch café,Bagel Vegano,"11,95 €"
761,The Garden Brunch café,Classic Omelette,"9,95 €"
762,The Garden Brunch café,Café Cortado,"1,95 €"
763,The Garden Brunch café,Café Espresso y Doble,"1,80 €"
764,The Garden Brunch café,Café Flat White,"3,00 €"
765,The Garden Brunch café,Café Americano,"2,20 €"
766,The Garden Brunch café,Café Latte,"2,40 €"
767,The Garden Brunch café,Cappuccino,"2,60 €"
768,The Garden Brunch café,Vainilla Latte,"3,50 €"
769,The Garden Brunch café,Mocca Latte,"3,50 €"
770,The Garden Brunch café,White Mocca Latte,"3,50 €"
771,The Garden Brunch café,Caramel Latte,"3,50 €"
772,The Garden Brunch café,Chai Latte,"3,95 €"
773,The Garden Brunch café,Dirty Chai Latte,"3,95 €"
774,The Garden Brunch café,Affogato con Helado,"3,50 €"
775,The Garden Brunch café,Chocolate Caliente,"2,40 €"
776,The Garden Brunch café,Té,"2,70 €"
777,The Garden Brunch café,Infusión,"2,70 €"
778,The Garden Brunch café,Green Happiness,"3,95 €"
779,The Garden Brunch café,Pink Vitality,"3,95 €"
780,The Garden Brunch café,Blue Immunity,"3,95 €"
781,The Garden Brunch café,Yellow Revitalize,"3,95 €"
782,The Garden Brunch café,Chai Blend,"3,95 €"
783,The Garden Brunch café,Iced Matcha Colorful,"5,95 €"
784,The Garden Brunch café,Smoothie Passion Dose,"5,95 €"
785,The Garden Brunch café,Smoothie Rubí,"5,95 €"
786,The Garden Brunch café,Smoothie Sunset,"5,95 €"
787,The Garden Brunch café,Smoothie Paraíso,"5,95 €"
788,The Garden Brunch café,Zumo Vitality,"5,95 €"
789,The Garden Brunch café,Zumo Wild Bunny,"5,95 €"
790,The Garden Brunch café,Zumo Lima Fresh,"5,95 €"
791,The Garden Brunch café,Zumo de Naranja Natural,"4,50 €"
792,The Garden Brunch café,Zumo Infantil de Piña,"2,70 €"
793,The Garden Brunch café,Zumo Infantil de Melocotón,"2,70 €"
794,The Garden Brunch café,Zumo Infantil de Manzana,"2,70 €"
795,The Garden Brunch café,Coca-Cola,"2,50 €"
796,The Garden Brunch café,Coca-Cola Zero,"2,50 €"
797,The Garden Brunch café,Agua Mineral,"2,50 €"
798,The Garden Brunch café,Agua con Gas,"2,50 €"
799,Bristol Cafe,SÁNDWICH DE MILANESA DE TERNERA,"13,63 €"
800,Bristol Cafe,TOSTADO ARGENTINO DE JAMÓN Y QUESO,"7,38 €"
801,Bristol Cafe,"OCRE: NARANJA, ZANAHORIA Y JENGIBRE  (COLD PRESSED)","5,25 €"
802,Bristol Cafe,"AMARILLO: MANZANA, ESPINACA, APIO Y JENGIBRE (COLD PRESSED)","5,25 €"
803,Bristol Cafe,"ROJO: NARANJA, REMOLACHA Y ZANAHORIA (COLD PRESSED)","5,25 €"
804,Bristol Cafe,BENEDICTS CON AGUACATE,"16,13 €"
805,Bristol Cafe,CROQUE MADAME,"14,88 €"
806,Bristol Cafe,BENEDICTS CON SALMÓN FUMÉ,"16,13 €"
807,Bristol Cafe,AVOCADO TOAST,"14,88 €"
808,Bristol Cafe,HUEVOS REVUELTOS,"15,63 €"
809,Bristol Cafe,PANCAKES CON YOGUR Y FRUTAS,"11,25 €"
810,Bristol Cafe,PANCAKES CON  NUTELLA Y PLÁTANO,"11,25 €"
811,Bristol Cafe,"PANCAKES CON HUEVO FRITO, BACON Y FRUTOS ROJOS","11,25 €"
812,Bristol Cafe,FRENCH TOAST,"12,38 €"
813,Bristol Cafe,AÇAÍ BOWL,"16,25 €"
814,Bristol Cafe,"BOWL DE YOGUR, GRANOLA Y FRUTAS","8,75 €"
815,Bristol Cafe,ENSALADA DE POLLO,"14,38 €"
816,Bristol Cafe,ENSALADA DE SALMÓN,"14,38 €"
817,Bristol Cafe,SÁNDWICH DE PASTRAMI,"12,38 €"
818,Bristol Cafe,BURGER DE TERNERA ECO,"13,63 €"
819,Bristol Cafe,BAGEL DE AGUACATE,"12,38 €"
820,Bristol Cafe,BAGEL DE SALMÓN AHUMADO,"12,38 €"
821,Bristol Cafe,TOSTADO ARGENTINO DE JAMÓN Y QUESO,"7,38 €"
822,Bristol Cafe,SÁNDWICH DE MILANESA DE TERNERA,"13,63 €"
823,Bristol Cafe,COOKIE DE AVENA,"3,75 €"
824,Bristol Cafe,ALFAJOR DE PISTACHO,"6,25 €"
825,Bristol Cafe,ALFAJOR DE MAIZENA,"4,38 €"
826,Bristol Cafe,CINNAMON ROLL,"4,50 €"
827,Bristol Cafe,COOKIE DE CHOCOLATE,"3,75 €"
828,Bristol Cafe,BABKA BUN CHOCOLATE Y AVELLANAS,"5,63 €"
829,Bristol Cafe,CONITO DULCE DE LECHE,"5,00 €"
830,Bristol Cafe,GALLETITAS CORAZÓN X3,"1,88 €"
831,Bristol Cafe,SCONE,"5,63 €"
832,Bristol Cafe,VEGAN MUFFIN CHOCOLATE,"4,13 €"
833,Bristol Cafe,ALFAJOR DE COCO Y DULCE DE LECHE,"5,63 €"
834,Bristol Cafe,ALFAJOR DULCE DE LECHE Y CHOCOLATE,"5,00 €"
835,Bristol Cafe,PECAN PIE PORCIÓN,"8,75 €"
836,Bristol Cafe,LEMON PIE PORCIÓN,"9,38 €"
837,Bristol Cafe,CARROT CAKE PORCIÓN,"8,75 €"
838,Bristol Cafe,NY CHEESECAKE FRUTOS ROJOS PORCIÓN,"8,75 €"
839,Bristol Cafe,ROGEL PORCIÓN,"10,00 €"
840,Bristol Cafe,CHOCOTORTA PORCIÓN,"9,38 €"
841,Bristol Cafe,APPLE PIE PORCIÓN,"8,75 €"
842,Bristol Cafe,BALCARCE PORCIÓN,"8,75 €"
843,Bristol Cafe,COCO Y DULCE DE LECHE PORCIÓN,"8,75 €"
844,Bristol Cafe,DEVIL'S CAKE PORCIÓN,"8,75 €"
845,Bristol Cafe,RED VELVET PORCIÓN,"8,75 €"
846,Bristol Cafe,TIRAMISÚ CAKE PORCIÓN,"10,00 €"
847,Bristol Cafe,CHEESECAKE DE PISTACHOS PORCIÓN,"10,00 €"
848,Bristol Cafe,PASTA FROLA PORCIÓN,"7,50 €"
849,Bristol Cafe,VICTORIA'S CAKE,"10,00 €"
850,Bristol Cafe,MARQUISE FRUTOS ROJOS PORCIÓN,"10,00 €"
851,Bristol Cafe,MAGNERS SIDRA IRLANDESA,"5,00 €"
852,Bristol Cafe,"KOMBUCHA DE MORINGA, JENGIBRE Y MENTA","6,13 €"
853,Bristol Cafe,KOMBUCHA DE ARÁNDANO Y LAVANDA,"6,13 €"
854,Bristol Cafe,"AMARILLO: MANZANA, ESPINACA, APIO Y JENGIBRE (COLD PRESSED)","5,25 €"
855,Bristol Cafe,"OCRE: NARANJA, ZANAHORIA Y JENGIBRE  (COLD PRESSED)","5,25 €"
856,Bristol Cafe,"ROJO: NARANJA, REMOLACHA Y ZANAHORIA (COLD PRESSED)","5,25 €"
857,Bristol Cafe,"AZUL: ESPIRULINA, MANZANA Y LIMÓN (COLD PRESSED)","5,25 €"
858,Bristol Cafe,AGUA VERI,"2,38 €"
859,Bristol Cafe,SAN PELLEGRINO,"4,13 €"
860,Bristol Cafe,TÓNICA,"3,63 €"
861,Bristol Cafe,COCA COLA LATA,"2,88 €"
862,Bristol Cafe,COCA COLA ZERO LATA,"2,88 €"
863,Lilo Brunch,Club House,"17,00 €"
864,Lilo Brunch,Cinnamon Roll,"4,00 €"
865,Lilo Brunch,Caramelized Banana Pancakes | Bananes Caramelizades,"14,00 €"
866,Lilo Brunch,Club House,"17,00 €"
867,Lilo Brunch,Waffle Chocopeanut,"13,00 €"
868,Lilo Brunch,Chocopancakes | Pancaques De Xocolata,"14,00 €"
869,Lilo Brunch,Fresa silvestre Smoothie | Maduixa Silvestre,"7,00 €"
870,Lilo Brunch,Spicy Mango Smoothie,"7,00 €"
871,Lilo Brunch,Agua Auara,"2,00 €"
872,Nudes,Burrito Chicken Roll,"7,20 € "
873,Nudes,Nudes Tuna Club,"7,20 € "
874,Nudes,Iced Latte,"3,60 € "
875,Nudes,Chilled Hibiscus,"4,50 €"
876,Nudes,Combo 3 Nudes Rolls,"13,00 €"
877,Nudes,Caesar Salad Roll,"9,00 €"
878,Nudes,The Hangover Smoothie,"10,00 €"
879,Nudes,Iced Americano,"4,50 €"
880,Nudes,Vegan Power House Roll,"9,00 €"
881,Nudes,Burrito Chicken Roll,"7,20 € "
882,Nudes,Caesar Salad Roll,"9,00 €"
883,Nudes,Avocado Tuna Roll,"9,00 €"
884,Nudes,Thai Mango Chicken Roll,"9,00 €"
885,Nudes,Combo 5 Nudes Rolls,"20,00 €"
886,Nudes,Combo 4 Nudes Rolls,"16,40 €"
887,Nudes,Combo 3 Nudes Rolls,"13,00 €"
888,Nudes,Nudes Chicken Club,"9,00 €"
889,Nudes,Nudes Tuna Club,"7,20 € "
890,Nudes,Vegan Goddess Club,"9,00 €"
891,Nudes,Pistachio Pot,"9,50 €"
892,Nudes,Matcha Coconut Pot,"9,00 €"
893,Nudes,Cacao Hazelnut,"9,00 €"
894,Nudes,Snickers Protein Pot,"9,00 €"
895,Nudes,Wild Blueberry & Cacao,"9,50 €"
896,Nudes,Nudes Açaí - XL,"18,50 €"
897,Nudes,Nudes Açaí - M,"12,50 €"
898,Nudes,Create your own Açaí,"10,00 €"
899,Nudes,Pistachio Coconut Soft Serve,"14,00 €"
900,Nudes,Coconut Bliss Soft Serve,"12,50 €"
901,Nudes,Peach Bum,"12,00 €"
902,Nudes,Açai Protein Shake,"12,00 €"
903,Nudes,Summer Glow,"11,00 €"
904,Nudes,Femme Fatale Smoothie,"10,00 €"
905,Nudes,Blue Moon Smoothie,"10,00 €"
